Peter David Joralemon,curator_of,the Lowe Art Museum
Peter David Joralemon,president_of,Atlantic Art Partners
Peter David Joralemon,in,1983
Forrest D Colburn,worked_for,the City University of New York
Forrest D Colburn,in,2003
diver,looted_from,HMS Duke of Albany
porthole,looted_from,HMS Duke of Albany
oval-shaped metal,looted_from,HMS Duke of Albany
HMS Duke of Albany,was_in,the First World War
HMS Duke of Albany,located_in,the Orkney Islands
the Protection of Military Remains Act,in,1986
diver,looted,porthole
diver,looted,oval-shaped metal
diver,in,2010
the Maritime and Coastguard Agency,investigated,divers
Chinese,home_of,Marble relief panel stolen
Christie ’,recovered,Marble relief panel stolen
Marble relief panel stolen,in,1994
Christie,located_in,New York
Christie,in,2001
thieves,in,June 1994
thieves,looted,Chinese
painted marble relief panels,looted_from,Chinese
thieves,looted,painted marble relief panels
Christie,raided_by,US Customs
panel,consigned_through,M & C Gallery
M  C Gallery,located_in,Hong Kong
panel,returned_to,China
Europe,recovered,solid gold bracelets
USA,recovered,solid gold bracelets
solid gold bracelets,looted_from,Sarmizegetusa Regia
Sarmizegetusa Regia,located_in,Romania
Sarmizegetusa Regia,located_in,Romania
Dacia,in,82 BC until 106 AD
Sarmizegetusa Regia,listed_on,UNESCO World Heritage
Sarmizegetusa Regia,alias,Dacian Fortresses
Dacian Fortresses,alias,the Orastie Mountains
organized crime groups,in,Between 1999 and 2001
organized crime groups,looted,Bracelets
Bracelets,looted_from,Sarmizegetusa Regia
Bracelets,smuggled_to,Western Europe
Bracelets,smuggled_to,the United States
Muchea Cetăţii,located_in,Sarmizegetusa Regia
gold bracelets,in,March 1999
gold bracelets,was_in,Muchea Cetăţii
Christie,recovered,gold bracelet
Christie,located_in,New York
Christie,in,8 December 1999
gold bracelets,in,1999
gold bracelets,was_in,Căprăreaţa Hill
gold bracelets,in,6 May 2000
gold bracelets,was_in,Căprăreaţa Hill
Pieter Meyers,investigated,bracelets
Pieter Meyers,in,2006
Augustin Lazar,recovered,Bracelets
Augustin Lazar,worked_for,the Alba Iulia Court of Appeal
bracelets,in,2006
bracelets,returned_to,Romania
Romanian Border Police,in,June 2007
Romanian Border Police,recovered,bracelet
criminal gang,arrested_by,Romanian Border Police
Switzerland,recovered,bracelets
the United States,recovered,bracelets
bracelets,in,August 2007
Germany,recovered,bracelet
bracelet,looted_from,Sarmizegetusa Regia
the Romanian National History Museum,exhibited,bracelets
the Romanian National History Museum,located_in,Bucharest
Sotheby  s,returned,Figurines
Figurines,looted_from,Tomb of Empress Dou
Figurines,returned_to,China
Sotheby  s,in,2003
two people,in,April 2001
farmers,worked_for,two people
Baqiao District,located_in,Xi ’ an Prefecture
farmers,looted,the Western Han Empress Dou
another gang,looted,the Western Han Empress Dou
Xi  an Prefecture,located_in,Shaanxi Province
"Qishan County , Baoji Prefecture",in,October 2001
another gang,in,October 2001
another gang,operated_in,"Qishan County , Baoji Prefecture"
Qishan County  Baoji Prefecture,located_in,Shaanxi Province
figurines,smuggled_to,Hong Kong
figurines,recovered_in,Guangzhou
figurines,returned_to,Xi
grey coloured figurines,in,March 2002
grey coloured figurines,recovered_in,Sotheby ’
Bonhams,recovered,Egyptian
Bonhams,in,2008
Dynasty Tomb of Mutirdis,returned_to,Egypt
sculptures,looted_from,La Corona & Q
La Corona  Q,located_in,Peten
Peten,located_in,Guatemala
Walter Randall,sold,carved panel depicting ball players
Walter Randall,was_in,New York
the Art Institute of Chicago,bought_from,Walter Randall
El Perú,located_in,Guatemalan
Calakmul,located_in,Mexico
Carlos Catalán,was_in,La Corona
Carlos Catalán,worked_with,Santiago Billy
undecorated stone staircase,was_in,La Corona
the Hudson Museum,located_in,the University of Maine
graves,from_culture,Mississippi
Mississippi,located_in,Kentucky
Kentucky,in,1987
Sidney S Lyon,in,the 1860s
Slack Farm,located_in,Wabash/Ohio
Slack Farm,located_in,the Ohio River
Slack Farm,located_in,Kentucky
looters,in,the autumn of 1987
looters,looted,Slack Farm
Anton Tkalec,was_in,Vienna-based
Anton Tkalec,worked_with,Halim Korban
Mansur Mokhtarzade,was_in,London-based
Anton Tkalec,worked_with,Mansur Mokhtarzade
Art Consultancy,was_in,Guernsey-based
Mansur Mokhtarzade,sold_antiquities_to,Art Consultancy
Halim Korban,sold_antiquities_to,Art Consultancy
Anton Tkalec,sold_antiquities_to,Art Consultancy
Peter Wilson,owned,Art Consultancy
Rainer Zietz,owned,Art Consultancy
Silver Hoard of Everbeek,alias,Zilverschat van Everbeek
Silver Hoard of Everbeek,from_culture,Roman
Silver Hoard of Everbeek,was_in,Flanders
the Provincial Archaeological Museum,located_in,Velzeke
Velzeke,located_in,Belgium
Everbeek,excavated,spoons
Everbeek,excavated,ingot
Everbeek,excavated,golden hair pin
Everbeek,excavated,silver bowl
Everbeek,excavated,ceramic vessel
Everbeek,in,2008
the Provincial GalloRoman Museum,located_in,Tongeren
sacred textiles,looted_from,Coroma
Coroma,in,1970s
Coroma,in,1980s
Coroma,located_in,Potosí
Potosí,located_in,Bolivia
Cristina Bubba,in,1980
Cristina Bubba,worked_with,the Bolivian National Archives
Cristina Bubba,investigated,Coroma
Bolivians,stole,textiles
textiles,smuggled_to,North American
the Smithsonian Institution,located_in,the United States
John Murra,in,January 1988
textile,discovered_by,John Murra
textile,was_in,San Francisco
John Murra,alias,Murra
Murra,worked_with,Cristina Bubba
Steven Berger,raided_by,the United States Customs
Steven Berger,in,February 1988
Steven Berger,located_in,San Francisco
the Royal Canadian Mounted Police,in,July 1988
Roger Cornelius Russell Yorke,raided_by,the Royal Canadian Mounted Police
Steven Berger,smuggled_antiquities_to,Roger Cornelius Russell Yorke
Yorke,alias,Roger Cornelius Russell Yorke
Steven Berger,smuggled,textile
Roger Cornelius Russell Yorke,operated_in,Truro
Truro,located_in,Nova Scotia
Yorke,was_in,South America
La Paz,located_in,South America
Bolivia,located_in,South America
Yorke,owned,store
store,located_in,La Paz
store,sold,textiles
Yorke,smuggled,textiles
Yorke,partners_with,Berger
textile,returned_to,Bolivia
Berger,smuggled_antiquities_to,US
Berger,smuggled_antiquities_to,Canada
State Department Cultural Property Advisory,located_in,US
State Department Cultural Property Advisory,in,March 1989
import restrictions,in,March 1989
US,in,2001
US,worked_with,Bolivia
Bill Verick,in,1989
Michael Ratner,worked_with,Bill Verick
Bill Verick,worked_with,Jordan Eth
textiles,in,September 1992
textiles,returned_to,Bolivia
tractors,sold_to,Coroma
dealer,in,1985
textiles,sold_to,dealer
Coroma,sold,textiles
dealer,sold,tractors
Piotr Jaxa,worked_for,Rolex Awards Website
Supreme Decree No 21951,in,1988
Zeugma,located_in,Turkey
Seleucia,located_in,Zeugma
Apameia,located_in,Zeugma
Euphrates,located_in,Turkey
Tilmuse,located_in,Turkey
Belkis,located_in,Turkey
Zeugma,in,the 1970s
earthquakes,located_in,Zeugma
earthquakes,in,1048
mosaic,looted_from,Zeugma
mosaic,in,1873
statuary,looted_from,Zeugma
portable antiquities,looted_from,Zeugma
mosaics,looted_from,Zeugma
East Turkey,alias,Zeugma
Roman,alias,Zeugma
North Carolina,alias,Zeugma
South East Anatolia,alias,Zeugma
East Turkey,alias,Zeugma
Syria,alias,Zeugma
East Mediterranean,alias,Zeugma
Upper Euphrates region,alias,Zeugma
Aintab,alias,Zeugma
Güneydogῠ Anadolu Projesi,alias,the South East Anatolia Project
GAP,alias,Güneydogῠ Anadolu Projesi
partially flooded,located_in,Zeugma
GAP,implicated_in,partially flooded
partially flooded,in,2000
the Packard Humanities Institute,excavated,Zeugma
mosaic floor,looted_from,Zeugma
the Packard Humanities Institute,in,2000
mosaic floor,in,1993
mosaic floor,returned_to,Gaziantep Museum
mosaic floor,was_in,Menil Collection
Menil Collection,located_in,Houston
Houston,located_in,Texas
mosaic floor,was_in,Rice University
Rice University,located_in,Texas
Bowling Green State University,recovered,mosaics
Bowling Green State University,located_in,Ohio
Bowling Green State University,in,January 2012
Parthenope,excavated,mosaic
Metiokhos,excavated,mosaic
mosaic,in,1993
Cancuén,located_in,Guatemala
Cancuén,in,1981
Nicholas Hellmuth,in,1981
hieroglyphic panel,from_culture,Maya
Cancuén,from_culture,Maya
hieroglyphic panel,looted_from,Cancuén
hieroglyphic panel,in,1994
panels,smuggled_to,the Pasión River
35year civil war,located_in,Guatemala
35year civil war,in,1994
panel,in,2004
the Museo El Príncipe Maya,exhibited,panel
the Museo El Príncipe Maya,located_in,Cobán
Cobán,located_in,Guatemala
Corbridge,located_in,the United Kingdom
Northumberland,located_in,the United Kingdom
Corbridge,located_in,Northumberland
Dobinson,worked_with,Denison
Dobinson,in,between 1989 and 1993
Dobinson,investigated,nighthawking
nighthawking,looted,Corbridge
Perge,located_in,Turkish
the Museum of Fine Arts,located_in,Boston
Boston,located_in,USA
Weary Herakles,from_culture,Roman
Sicyon,home_of,Lyssipos
Perge,in,1980
Weary Herakles,looted_from,Perge
Perge,located_in,Turkey
Turkey,excavated,Weary Herakles
Jale Inan,excavated,Weary Herakles
the Museum of Fine Arts,recovered,Weary Herakles
the Metropolitan Museum of Art,exhibited,Weary Herakles
the Museum of Fine Arts,in,1981
the Museum of Fine Arts,alias,MFA
the Museum of Fine Arts,located_in,Boston
Shelby White,relationship_with,Leon Levy
the Metropolitan Museum of Art,in,the following year
the Metropolitan Museum of Art,located_in,New York
Shelby White,alias,White
White,relationship_with,Levy
Leon Levy,alias,Levy
Levy,donated_to,MFA
the Antalya Museum,exhibited,the Weary Herakles
MFA,returned,Weary Herakles
Cornelius C Vermeule III,curator_of,MFA
Weary Herakles,returned_to,Antalya
Thomas Hoving,president_of,the Metropolitan Museum
Antalya,located_in,Turkey
Robert P Mitchell,worked_for,MFA
Robert P Mitchell,in,1994
Leon Levy,in,2003
Leon Levy,donated_to,MFA
MFA,in,2011
MFA,returned_to,Turkey
Globe newspaper,located_in,Boston
Curator of Provenance,worked_for,MFA
Nazis,implicated_in,the Second World War
the Weary Herakles,returned_to,National Museum
National Museum,located_in,Ankara
Ankara,located_in,Turkey
Saenz Codex A Maya codex,in,1971
the Saenz Codex,from_culture,Maya
the Grolier Codex,was_in,the Museo Nacional de Antropología
the Museo Nacional de Antropología,located_in,Mexico City
The Grolier Codex,was_in,New York
the Grolier Club,exhibited,The Grolier Codex
Michael Coe,worked_for,the Grolier Club
the Grolier Club,located_in,New York
the Grolier Club,in,1971
Maya,was_in,Europe
Maya,in,the 16th century
Josué Saenz,bought,Maya
Josué Saenz,in,1966
Saenz,was_in,the Sierra de Chiapas
Coe,worked_with,Saenz
Karl E Meyer,in,1973
Karl E Meyer,worked_with,Coe
The Grolier Codex,donated_to,the Mexican Government
JES Thompson,investigated,the Grolier Codex
Medici,alias,Giacomo Giacomo Medici
Giacomo Giacomo Medici,arrested_in,2005
Medici,operated_in,Rome
Medici,in,the 1960s
Medici,arrested_in,July 1967
Medici,arrested_by,Italy
Rome,located_in,Italy
Robert Hecht,operated_in,US
Medici,sold_antiquities_to,Robert Hecht
Medici,in,1968
Antiquaria Romana,in,1968
Medici,owned,Antiquaria Romana
Antiquaria Romana,located_in,Rome
Medici,operated_in,Switzerland
Euphronios,in,December 1971
Medici,looted,Euphronios
Euphronios,alias,Sarpedon
Euphronios,looted_from,tombaroli
Medici,smuggled_antiquities_to,Switzerland
Euphronios,smuggled_to,Switzerland
Hecht,operated_in,Switzerland
Robert Hecht,alias,Hecht
Antiquaria Romana,closed_in,1978
Christian Boursaud,operated_in,Geneva
Medici,consigned_through,Christian Boursaud
Christian Boursaud,worked_with,Medici
Medici,sold_antiquities_through,Sotheby ’
Sotheby,located_in,London
Medici,owned,Hydra Gallery
Christian Boursaud,owned,Hydra Gallery
Hydra Gallery,located_in,Geneva
Hydra Gallery,in,1983
Medici,consigned_through,Sotheby ’
Sotheby,located_in,London
the Hydra Gallery,in,October 1985
the J Paul Getty Museum,bought_from,the Hydra Gallery
the Hydra Gallery,sold,Onesimos kylix
the J Paul Getty Museum,bought,Onesimos kylix
Medici,owned,the Geneva-based Editions Services
Medici,consigned_through,the Geneva-based Editions Services
Medici,consigned_through,Mat Securitas
Medici,owned,Mat Securitas
Medici,consigned_through,Arts Franc
Medici,owned,Arts Franc
Medici,consigned_through,Tecafin Fiduciaire
Medici,owned,Tecafin Fiduciaire
Medici,in,the late 1980s
Medici,worked_with,Robin Symes
Medici,worked_with,Frieda Tchacos
Medici,worked_with,Nikolas Koutoulakis
Medici,worked_with,Robert Hecht
Medici,worked_with,brothers Ali
Medici,worked_with,Hischam Aboutaam
Medici,sold_antiquities_to,Lawrence
Medici,sold_antiquities_to,Barbara Fleischman
Medici,sold_antiquities_to,Maurice Tempelsman
Medici,sold_antiquities_to,Shelby White
Medici,sold_antiquities_to,Leon Levy
Medici,sold_antiquities_to,Hunt brothers
Medici,sold_antiquities_to,George Ortiz
Medici,sold_antiquities_to,José Luis Várez Fisa
Medici,sold_antiquities_to,the J Paul Getty
Medici,sold_antiquities_to,the Metropolitan Museum of Art
Medici,sold_antiquities_to,the Cleveland Museum of Art
Medici,sold_antiquities_to,the Boston Museum of Fine Arts
sarcophagus,looted_from,San Saba
San Saba,located_in,Rome
sarcophagus,consigned_through,Editions Services
Medici,smuggled_antiquities_from,Italy
Medici ’ s storage space,raided_by,Carabinieri
Medici,arrested_by,Carabinieri
Medici  s storage space,located_in,the Geneva Freeport
Medici,arrested_in,January 1997
Medici,arrested_in,Rome
Medici,smuggled_antiquities_from,Egypt
Medici,smuggled_antiquities_from,Syria
Medici,smuggled_antiquities_from,Greece
Medici,smuggled_antiquities_from,Asia
Carabinieri,in,2002
Medici  s home,raided_by,Carabinieri
Medici  s home,located_in,Santa Marinella
Cara Sucia,located_in,El Salvador
the Cotzumalhuapa Culture,was_in,Cara Sucia
the Cotzumalhuapa Culture,was_in,Guatemala
Santiago Ignacio Barbarena,in,the 19th century
Cara Sucia,discovered_by,Santiago Ignacio Barbarena
figurine,discovered_by,Herbert J Spinden
Alberto Luna,owned,figurine
figurine,looted_from,Cara Sucia
Alberto Luna,operated_in,Mexico
El Salvador,in,1903
constitution,located_in,El Salvador
El Salvador,in,1973
El Salvador,in,1983
constitution,in,1983
the Salvadoran civil war,in,1980s
Cara Sucia,located_in,El Salvador
Cara Sucia,in,1982
Paul Amaroli,in,1986
Paul Amaroli,investigated,Cara Sucia
Amaroli,in,2012
Amaroli,investigated,El Mundo
Paul Amaroli,alias,Amaroli
Cara Sucia,located_in,El Salvador
Salvadoran,smuggled_to,the United States
Salvadoran,smuggled_to,Japan
Salvadoran,smuggled_to,Saudi Arabia
Stanley Boggs,operated_in,El Salvador
a Bilateral Agreement,located_in,the United States
Emergency Import Restrictions,located_in,the United States
Memorandum of Understanding,in,1993
Memorandum of Understanding,in,1995
Memorandum of Understanding,located_in,the United States
Memorandum of Understanding,located_in,El Salvador
UNESCO Convention,in,1970
Coptic Art,was_in,Brooklyn Museum
the Metropolitan Museum,located_in,New York
Coptic Art,from_culture,Christian
Coptic Art,from_culture,pagan
museums,authenticated,Coptic Art
Coptic Art,listed_on,art and antiquities market
Coptic,was_in,the Brooklyn Museum
the Brooklyn Museum,located_in,New York
New York,located_in,USA
Sheikh Ibada,located_in,Egypt
Recklinghausen,located_in,Germany
the Coptic Museum,located_in,Egyptian
Sipán,in,1987
Sipán,from_culture,Moche
Sipán,located_in,Peru
Enrico Poli,bought_from,intermediaries
intermediaries,located_in,Trujillo
Enrico Poli,was_in,Trujillo
intermediaries,looted_from,Sipán
Enrico Poli,alias,Poli
Enrico Poli,bought_from,Pereda
Poli,bought_from,Pereda
Pereda,sold_antiquities_to,Fred Drew
Bernal,sold_antiquities_to,Pereda
Pereda,sold_antiquities_to,Drew
Pereda,sold_antiquities_to,Poli
Drew,alias,Fred Drew
Drew,worked_with,David Swetnam
Swetnam,smuggled_antiquities_from,Peru
Swetnam,smuggled_antiquities_through,Bolivia
Swetnam,smuggled_antiquities_through,Canada
Swetnam,smuggled_antiquities_through,Bolivia
Swetnam,smuggled_antiquities_through,Vancouver
Swetnam,smuggled_antiquities_to,the United States
Drew,sold_antiquities_to,Miguel de Osma Berckemeyer
Drew,worked_with,Miguel de Osma Berckemeyer
Miguel de Osma Berckemeyer,alias,Berckemeyer
Berckemeyer,smuggled_antiquities_through,London
Miguel de Osma Berckemeyer,smuggled_antiquities_through,Heathrow
Swetnam,stored_antiquities_in,the United Kingdom
Michael Kelly,worked_with,Swetnam
Kelly,alias,Michael Kelly
Art Collections Conservation Network,located_in,California-based
Kelly,president_of,Art Collections Conservation Network
Swetnam,worked_with,Kelly
Kelly,smuggled_antiquities_through,Los Angeles International Airport
Benjamin Bishop Johnson,appraised_art_for,Swetnam
Benjamin Bishop Johnson,worked_with,Swetnam
Benjamin Bishop Johnson,bought_from,Swetnam
Benjamin Bishop Johnson,worked_with,Kelly
Benjamin Bishop Johnson,bought_from,Kelly
Swetnam,wanted_by,US Customs
Kelly,in,18 September 1987
Gaston Wallace,worked_for,United States Customs
US Customs,alias,United States Customs
Charles Craig,raided_by,US Customs
Charles Craig,worked_for,Crocker Bank
Charles Craig,located_in,Santa Barbara
Crocker Bank,located_in,Santa Barbara
Ban Chiang,located_in,Thailand
the Thai Fine Arts Department,excavated,Ban Chiang
the University of Pennsylvania Museum,excavated,Ban Chiang
Ban Chiang,located_in,Khorat plateau
Khorat plateau,located_in,Udon Thani province
Udon Thani province,located_in,Thailand
the University of Pennsylvania Museum,worked_with,the Thai Fine Arts Department
the Thai Fine Arts Department,in,1967
Occupants of the modern village of,looted,Ban Chiang
red-on-buff decorated pottery,looted_from,Ban Chiang
Occupants of the modern village of,in,the early 1970s
collectors and dealers,operated_in,Bangkok
redonbuff decorated pottery,smuggled_to,US
Occupants of the modern village of,smuggled_antiquities_through,Udon
US,operated_in,Udon
Chester Gorman,in,1982
Chester Gorman,worked_for,University of Pennsylvania
Chester Gorman,was_in,Ban Chiang
dealers and museums,in,2008
dealers and museums,located_in,California
California,located_in,US
dealers and museums,raided_by,federal agents
dealers and museums,sold,pottery
Momia de Cerro El Plomo,looted_from,Chile
Guillermo Chacón Carrasco,looted,Cerro El Plomo Child
Cerro El Plomo Child,in,late January 1954
Guillermo Chacón Carrasco,in,late January 1954
Luis Gerardo Ríos Barrueto,worked_with,Guillermo Chacón Carrasco
Jaime Ríos Abarca,worked_with,Guillermo Chacón Carrasco
Chacón,alias,Guillermo Chacón Carrasco
Guillermo Chacón Carrasco,was_in,Puente Alto
Cerro El Plomo Child,looted_from,Cerro El Plomo
Cerro El Plomo,located_in,the Chilean Andes
Chacón,sold_antiquities_to,Santiago
Chacón,worked_with,Grete Mostny
Mostny,alias,Grete Mostny
Grete Mostny,in,1943
Grete Mostny,in,1964
Grete Mostny,curator_of,the Museo Nacional de Historia Natural
Humberto Fuenzalida,president_of,the Museo Nacional de Historia Natural
mummy,sold_to,the Museo Nacional de Historia Natural
Grete Mostny,worked_with,Humberto Fuenzalida
Mostny,was_in,Puente Alto
replicas,alias,Golden Horns of Gallehus
Golden Horns of Gallehus,in,1802
Golden Horns of Gallehus,was_in,Denmark
replicas,in,2007
The Golden Horns,in,2007
The Golden Horns,was_in,Mgeltønder
Mgeltønder,located_in,Jutland
the Kunstkammer  Royal Collection,exhibited,horns
the Kunstkammer  Royal Collection,located_in,Christiansborg palace
Christiansborg palace,located_in,Copenhagen
Niels Heidenreich,in,4 May 1802
Niels Heidenreich,stole,the Golden Horns
golden earrings,in,2004
golden earrings,donated_to,the National Museum of Denmark
the Royal Jelling Museum,exhibited,replicas
the J Paul Getty Museum,owned,Getty Bronze & Victorious Youth The Fano Bronze
Getty Bronze  Victorious Youth The Fano Bronze,from_culture,Italian
Heinz Herzer,bought,statue
Italian,investigated,statue
fishing boat,in,1964
statue,discovered_by,fishing boat
statue,sold_to,Giacomo Barbetti
Giacomo Barbetti,alias,Barbetti
Barbetti,stored_antiquities_in,Gubbio
Barbetti,worked_with,Giovanni Nagni
Barbetti,smuggled_antiquities_from,Italy
Barbetti,smuggled_antiquities_through,Brazil
Barbetti,smuggled_antiquities_to,London
Heinz Herzer,operated_in,Munich
Herzer,in,1972
Heinz Herzer,alias,Herzer
Herzer,worked_with,Bernard Ashmole
Bernard Ashmole,curator_of,the British Museum
Italian,in,1974
Moche pieces,alias,Peruvian
Peruvian,was_in,Sotheby ’ s Auction House
Peruvian,recovered_by,US Customs
Peruvian,looted_from,Sipán
Sotheby  s,located_in,New York
Raúl Apesteguía,sold,Moche pieces
Sotheby  s,raided_by,the US Customs Agency
Moche pieces,consigned_through,David Bernstein
New York,home_of,David Bernstein
Alberto Fujimori,president_of,Peru
the Brüning MuseumMuseo Tumbas Reales de Sipán,located_in,Lambayeque
Peru,home_of,Raúl Apesteguía
Raúl Apesteguía,worked_with,antiquities cartel
elaborately decorated sarcophagus,from_culture,Roman
elaborately decorated sarcophagus,in,Sometime before 1987
The Garland Sarcophagus,alias,elaborately decorated sarcophagus
elaborately decorated sarcophagus,looted_from,Docemia
Docemia,located_in,Turkey
Melik Kaylen,investigated,The Garland Sarcophagus
Özgen Acar,investigated,The Garland Sarcophagus
Edip Telli,sold,The Garland Sarcophagus
The Garland Sarcophagus,alias,sarcophagus
Özgen Acar,in,1990
Melik Kaylen,in,1990
Edip Telli,operated_in,Munich
Edip Telli,arrested_by,Turkey
Damon Mezzacappa,bought,sarcophagus
the Brooklyn Museum,borrowed,sarcophagus
the Brooklyn Museum,borrowed_from,Damon Mezzacappa
Mezzacappa,alias,Damon Mezzacappa
Damon Mezzacappa,worked_for,Lazard Freres
Turkey,investigated,Mezzacappa
Thomas Hoving,president_of,the Metropolitan Museum of Art
sarcophagus,donated_to,the American-Turkish Society
the American-Turkish Society,returned,sarcophagus
Mezzacappa,donated,sarcophagus
the Istanbul Archaeology Museum,exhibited,sarcophagus
sarcophagus,returned_to,Turkey
the Istanbul Archaeology Museum,located_in,Turkey
Cancuén,located_in,Guatemala
Cancuén,in,2001
Cancuén,in,2003
Cancuén,located_in,Guatemala
Sylvanus G Morley,was_in,Cancuén
Sylvanus G Morley,in,1915
Looters,looted,Ballcourt Marker
Looters,in,October of 2001
Looters,smuggled_antiquities_through,the Pasión River
Ballcourt Marker,returned_to,Guatemala
looters  camp,raided_by,SIC
looters  camp,raided_by,Demarest
looters  camp,raided_by,Marc Wolf
Looters,sold_antiquities_to,antiquities dealer
antiquities dealer,stored_antiquities_in,Melchor de Mencos
antiquities dealer,smuggled_antiquities_to,Belize
antiquities dealer,stored_antiquities_in,Pasión River
Demarest,excavated,ballcourt marker
the National Museum of Archaeology,home_of,ballcourt markers
the National Museum of Archaeology,located_in,Guatemala City
Italy,in,2008
the Italian Carabinieri,in,September 1995
Giacomo Medici,raided_by,the Italian Carabinieri
Giacomo Medici,stored_antiquities_in,Geneva Freeport
Giacomo Medici,alias,Medici
Medici,smuggled_antiquities_from,Italy
Hecht,alias,Robert Hecht
Robert Hecht,was_in,Paris
Robert Hecht,in,2002
Gianfranco Becchina,from_culture,Italian
Gianfranco Becchina,was_in,Basel
material,returned_to,Italy
John Cooney,curator_of,the Cleveland Museum of Art.As
Leo Mildenberg,donated_to,the Cleveland Museum of Art.As
Cooney,alias,John Cooney
Switzerland,smuggled_antiquities_to,the United States
Hecht,was_in,the United States
Cooney,worked_with,Hecht
the Cleveland Museum,in,19 November 2008
Timothy Rub,president_of,the Cleveland Museum
the Cleveland Museum,returned,antiquities
antiquities,returned_to,Italy
the Cleveland Museum,exhibited,the Apollo Sauroktonos
Victory with Cornucopia,from_culture,Roman
the Cleveland Museum,exhibited,Victory with Cornucopia
Red-figure duck askos,returned_to,Italy
plastic vase,returned_to,Italy
Processional Cross,returned_to,Italy
Donkey-head rhyton,returned_to,Italy
Leo Mildenberg,donated,plastic vase
Jonathan P Rosen,donated,red-figure lid with bowl
Jonathan P Rosen,donated,Flat-Bodied Epichysis
red-figure lid with bowl,returned_to,Italy
Flat-Bodied Epichysis,returned_to,Italy
Jonathan P Rosen,donated,round-bellied epichysis
roundbellied epichysis,returned_to,Italy
Jonathan P Rosen,donated,lekythos
lekythos,returned_to,Italy
red-figure acorn lekythos,returned_to,Italy
Campanian bird askos,returned_to,Italy
volute-krater,returned_to,Italy
Jonathan P Rosen,donated,red-figure acorn lekythos
LA Fleischman,donated,Campanian bird askos
E Almagia,donated,Bracelet
C Keep,donated,Bracelet
Warrior,returned_to,Italy
Column krater,returned_to,Italy
Bracelet,returned_to,Italy
French,looted,Uigwe
Japanese,looted,Uigwe
Uigwe,from_culture,Korean
Uigwe,looted_from,Korea
Joseon,alias,Chosun
Uigwe,alias,Royal Protocols
Uigwe,alias,Rubrica for a State Ceremony
Uigwe,donated_to,The Uigwe in France The Outer Gyujanggak Library
The Uigwe in France The Outer Gyujanggak Library,in,1782
The Uigwe in France The Outer Gyujanggak Library,located_in,Ganghwa-do Island
Uigwe,was_in,Changdeokgung Palace
Changdeokgung Palace,located_in,Seoul
French,in,1866
French,looted,Uigwe
Uigwe,looted_from,the Outer Gyujanggak Library
Uigwe,donated_to,Bibliothèque nationale de France
Park Byeong-sen,worked_for,Bibliothèque nationale de France
Bibliothèque nationale,alias,Bibliothèque nationale de France
Park Byeongsen,in,1975
Uigwe,discovered_by,Park Byeong-sen
Bibliothèque nationale,located_in,France
François Mitterrand,president_of,France
François Mitterrand,in,September 1993
Uigwe,in,September 1993
Uigwe,returned_to,South Korea
Nicholas Sarkozy,president_of,France
Nicholas Sarkozy,in,2010
Lee Myung-bak,in,2010
Uigwe,in,2010
Lee Myung-bak,president_of,South Korea
Uigwe,returned_to,South Korea
Japan,looted,Uigwe
Japan,in,1922
Uigwe,looted_from,Colonial Japanese Korea
Itō Hirobumi,smuggled,Uigwe
Itō Hirobumi,smuggled_antiquities_to,Changdeokgung
Changdeokgung,located_in,Japan
Uigwe,was_in,the Imperial Household Agency
the Imperial Household Agency,located_in,Tokyo
the Imperial Household Agency,in,2001
Uigwe,in,December 2011
Uigwe,returned_to,South Korea
Noda Yoshihiko,president_of,Japan
Yeavering Bell,located_in,Northumberland
Anthony Hill,owned,Yeavering Bell
Yeavering Bell,located_in,Cheviot
Cheviot,located_in,Northumberland
Ad Gefrin,located_in,Northumberland
Ad Gefrin,from_culture,Anglo-Saxon
Richard Allan,worked_for,Parliament
the Iraq National Museum,in,2003
the Dealing in Cultural Objects  Offences  Act,in,2003
Vaman Ghiya,sold_antiquities_through,Sotheby ’ s
Vaman Ghiya,raided_by,police
Vaman Ghiya,was_in,Jaipur
Jaipur,located_in,Rajasthan
Rajasthan,located_in,India
Vaman Ghiya,implicated_in,sculptures
sculptures,looted_from,Hindu
Vaman Ghiya,was_in,Mathura
Vaman Ghiya,was_in,Delhi
Vaman Ghiya,alias,Ghiya
Ghiya,operated_in,India
Ghiya,sold_antiquities_through,London
Ghiya,sold_antiquities_through,New York
Ghiya,stored_antiquities_in,Jaipur
Ghiya,stored_antiquities_in,Mathura
Ghiya,stored_antiquities_in,Delhi
Ghiya,in,the late 1970s
Ghiya,in,the early 1980s
Ghiya,sold_antiquities_through,Sotheby ’
Sotheby,located_in,London
Ghiya,smuggled_antiquities_through,Geneva
Ghiya,owned,Cape Lion Logging
Ghiya,owned,Megavena
Ghiya,owned,Artistic Imports Corporation )
Ghiya,alias,A Yarrow
Ghiya,alias,HC Banks
Brendan Lynch,worked_for,Sotheby ’ s
Sotheby  s,in,1986
Brendan Lynch,worked_with,Ghiya
Lynch,left,Sotheby ’ s
Sotheby  s,sold_antiquities_to,London
Sotheby  s,sold_antiquities_to,New York
Sotheby,in,22 September 2000
red sandstone figure of a Jina,listed_on,Sotheby ’
Sotheby,located_in,New York
Ghiya,smuggled,red sandstone figure of a Jina
red sandstone figure of a Jina,looted_from,Vilasgarh temple
red sandstone figure of a Jina,in,1999
